filename,gtlabel,topk0,topk1,topk2,topk3,topk4,topk5,topk6,topk7,topk8,topk9
n01440764_63.JPEG,0,0,3,1,6,4,5,9,2,8,7
n01440764_622.JPEG,0,0,3,5,6,7,1,4,9,2,8
n01440764_650.JPEG,0,0,2,5,4,1,9,7,8,6,3
n01440764_658.JPEG,0,0,6,3,8,2,1,9,5,4,7
n01440764_677.JPEG,0,0,3,9,8,2,4,6,7,1,5
n01440764_6169.JPEG,0,0,4,6,3,8,9,7,5,1,2
n01440764_6174.JPEG,0,0,7,2,6,9,8,5,4,1,3
n01440764_6190.JPEG,0,0,2,9,6,8,5,4,3,7,1
n01440764_6206.JPEG,0,0,4,2,6,8,3,9,1,5,7
n01440764_6246.JPEG,0,0,3,5,1,9,6,7,2,4,8
n01440764_6248.JPEG,0,0,5,3,8,9,2,6,7,1,4
n01440764_6249.JPEG,0,0,1,8,3,6,2,7,5,9,4
n01440764_6268.JPEG,0,0,3,9,1,6,5,2,7,4,8
n01440764_6275.JPEG,0,6,0,1,3,7,9,5,2,8,4
n01440764_6279.JPEG,0,0,2,5,6,4,7,1,8,3,9
n01440764_6288.JPEG,0,0,4,2,8,7,5,6,3,1,9
n01440764_6301.JPEG,0,0,1,3,6,9,5,7,8,4,2
n01440764_6341.JPEG,0,0,8,2,4,5,9,1,7,6,3
n01440764_6348.JPEG,0,0,2,4,6,9,1,5,7,3,8
n01440764_6361.JPEG,0,0,5,3,1,2,7,6,9,8,4
n01440764_6375.JPEG,0,0,1,3,6,5,9,8,7,2,4
n01440764_6380.JPEG,0,0,1,5,3,8,7,2,4,6,9
n01440764_6386.JPEG,0,0,3,1,6,5,8,4,9,7,2
n01440764_6388.JPEG,0,0,1,6,7,8,3,2,4,5,9
n01440764_6391.JPEG,0,0,9,1,4,6,5,8,3,2,7
n01440764_6395.JPEG,0,0,1,3,5,8,9,6,2,7,4
n01440764_6399.JPEG,0,0,3,4,6,8,9,7,2,5,1
n01440764_6410.JPEG,0,0,4,9,7,6,2,1,5,3,8
n01440764_6421.JPEG,0,0,7,3,8,1,9,2,6,4,5
n01440764_6425.JPEG,0,0,2,4,5,7,8,9,1,6,3
n01440764_6432.JPEG,0,0,8,5,2,4,1,9,7,3,6
n01440764_6443.JPEG,0,9,3,6,7,5,8,0,1,2,4
n01440764_6468.JPEG,0,0,4,6,9,2,3,8,5,1,7
n01440764_6471.JPEG,0,0,3,1,6,7,9,5,8,2,4
n01440764_6484.JPEG,0,0,6,1,5,9,3,8,7,2,4
n01440764_6485.JPEG,0,0,8,3,1,9,4,6,5,2,7
n01440764_6494.JPEG,0,0,3,6,5,1,4,7,8,9,2
n01440764_6497.JPEG,0,0,8,5,2,9,7,1,3,6,4
n01440764_6500.JPEG,0,0,3,2,9,4,6,5,8,1,7
n01440764_6501.JPEG,0,0,3,6,7,1,9,5,4,8,2
n01440764_6508.JPEG,0,0,1,4,3,5,8,9,6,2,7
n01440764_6524.JPEG,0,0,6,3,1,9,4,7,5,8,2
n01440764_6543.JPEG,0,0,3,6,7,4,8,5,2,1,9
n01440764_6548.JPEG,0,0,3,4,8,2,9,7,6,1,5
n01440764_6550.JPEG,0,0,4,5,3,8,6,1,7,9,2
n01440764_6568.JPEG,0,0,6,3,9,8,5,1,7,4,2
n01440764_6570.JPEG,0,0,1,5,8,3,2,9,7,6,4
n01440764_6572.JPEG,0,5,3,0,2,9,6,7,4,1,8
n01440764_6628.JPEG,0,0,2,9,6,8,7,4,3,1,5
n01440764_6641.JPEG,0,0,8,9,2,5,1,4,6,7,3
n01440764_6642.JPEG,0,0,6,7,1,2,9,8,5,4,3
n01440764_6643.JPEG,0,0,3,2,5,4,1,7,6,9,8
n01440764_6647.JPEG,0,0,1,5,2,3,4,7,6,9,8
n01440764_6659.JPEG,0,0,1,6,3,5,8,4,7,9,2
n01440764_6672.JPEG,0,0,3,5,1,6,8,7,4,9,2
n01440764_6697.JPEG,0,0,5,2,8,9,3,6,7,1,4
n01440764_6706.JPEG,0,0,5,1,6,3,2,7,8,4,9
n01440764_6707.JPEG,0,0,1,5,9,3,8,2,6,4,7
n01440764_6714.JPEG,0,0,3,1,5,7,6,9,4,2,8
n01440764_6719.JPEG,0,2,0,1,8,6,7,4,9,3,5
n01440764_6751.JPEG,0,0,1,3,5,2,7,9,6,8,4
n01440764_6758.JPEG,0,0,1,3,5,9,8,6,7,2,4
n01440764_6760.JPEG,0,0,5,1,6,3,9,7,4,2,8
n01440764_6786.JPEG,0,0,3,5,6,1,8,7,9,2,4
n01440764_6812.JPEG,0,0,3,6,5,9,8,7,1,2,4
n01440764_6816.JPEG,0,0,1,8,7,3,5,6,9,4,2
n01440764_6831.JPEG,0,0,8,2,6,1,7,4,9,5,3
n02102040_63.JPEG,1,1,3,5,2,9,6,7,0,8,4
n02102040_593.JPEG,1,1,3,5,7,6,2,4,0,8,9
n02102040_594.JPEG,1,1,2,3,7,8,5,6,9,4,0
n02102040_598.JPEG,1,1,5,4,3,2,9,0,7,6,8
n02102040_602.JPEG,1,1,0,3,6,2,9,5,7,4,8
n02102040_603.JPEG,1,1,8,9,3,5,2,4,0,7,6
n02102040_604.JPEG,1,1,3,2,5,4,9,6,7,8,0
n02102040_605.JPEG,1,1,7,3,2,8,9,0,4,5,6
n02102040_607.JPEG,1,1,4,5,3,0,7,6,8,2,9
n02102040_609.JPEG,1,1,4,7,6,3,8,0,9,5,2
n02102040_610.JPEG,1,1,8,2,7,3,9,6,5,4,0
n02102040_616.JPEG,1,1,3,0,9,8,5,6,4,7,2
n02102040_617.JPEG,1,4,6,8,7,9,3,0,1,5,2
n02102040_620.JPEG,1,1,3,5,7,2,6,8,0,9,4
n02102040_621.JPEG,1,1,8,0,9,3,4,7,6,5,2
n02102040_622.JPEG,1,8,2,1,5,9,4,3,6,0,7
n02102040_623.JPEG,1,9,8,3,5,1,0,7,4,2,6
n02102040_624.JPEG,1,2,3,8,7,5,6,1,4,9,0
n02102040_625.JPEG,1,6,3,1,0,9,5,7,4,8,2
n02102040_626.JPEG,1,1,3,0,8,9,4,6,7,5,2
n02102040_629.JPEG,1,1,2,3,7,0,6,5,9,4,8
n02102040_630.JPEG,1,4,1,0,3,6,9,8,7,2,5
n02102040_637.JPEG,1,1,8,3,0,7,9,5,6,2,4
n02102040_639.JPEG,1,1,8,6,0,7,3,9,5,2,4
n02102040_5915.JPEG,1,1,8,3,9,5,2,4,6,0,7
n02102040_5941.JPEG,1,0,3,1,6,7,5,4,9,8,2
n02102040_5942.JPEG,1,1,2,9,4,7,3,5,6,0,8
n02102040_5950.JPEG,1,1,9,2,7,4,6,8,3,0,5
n02102040_5960.JPEG,1,1,0,8,5,9,2,3,4,7,6
n02102040_5983.JPEG,1,1,7,4,3,9,8,5,0,2,6
n02102040_5984.JPEG,1,1,5,2,7,3,4,6,8,0,9
n02102040_5986.JPEG,1,1,3,5,2,8,9,7,6,0,4
n02102040_5993.JPEG,1,1,9,5,4,7,3,8,2,6,0
n02102040_6009.JPEG,1,1,0,3,8,5,9,4,7,6,2
n02102040_6050.JPEG,1,1,9,6,3,7,5,4,8,2,0
n02102040_6058.JPEG,1,3,1,5,2,7,6,0,9,8,4
n02102040_6060.JPEG,1,1,3,8,2,5,9,7,6,0,4
n02102040_6068.JPEG,1,1,2,5,9,8,3,0,7,4,6
n02102040_6072.JPEG,1,3,1,0,6,8,5,7,4,2,9
n02102040_6081.JPEG,1,8,5,0,2,1,3,6,7,9,4
n02102040_6082.JPEG,1,1,3,2,5,0,8,7,6,9,4
n02102040_6085.JPEG,1,4,3,5,2,6,1,9,8,7,0
n02102040_6086.JPEG,1,1,3,7,6,8,5,2,0,4,9
n02102040_6109.JPEG,1,1,3,8,6,5,7,0,9,2,4
n02102040_6123.JPEG,1,1,4,8,5,7,3,6,2,9,0
n02102040_6124.JPEG,1,1,3,0,2,5,7,9,6,4,8
n02102040_6147.JPEG,1,0,7,6,8,3,1,4,5,2,9
n02102040_6152.JPEG,1,1,2,3,7,9,0,6,5,4,8
n02102040_6180.JPEG,1,5,1,3,2,6,7,4,0,8,9
n02102040_6196.JPEG,1,1,5,4,0,3,9,8,6,2,7
n02102040_6201.JPEG,1,1,8,9,5,0,2,4,3,6,7
n02102040_6232.JPEG,1,1,3,7,5,9,6,2,8,0,4
n02102040_6239.JPEG,1,1,8,6,3,0,7,5,9,2,4
n02102040_6240.JPEG,1,1,2,0,5,3,9,4,7,8,6
n02102040_6248.JPEG,1,1,5,7,3,4,8,2,9,6,0
n02102040_6256.JPEG,1,3,1,9,5,0,7,6,8,2,4
