filename,gtlabel,topk0,topk1,topk2,topk3,topk4,topk5,topk6,topk7,topk8,topk9
n01440764_261.JPEG,0,0,2,7,4,8,6,9,1,3,5
n01440764_292.JPEG,0,0,2,1,8,3,6,5,7,9,4
n01440764_297.JPEG,0,0,8,9,4,1,2,5,3,6,7
n01440764_2574.JPEG,0,0,8,5,4,1,9,3,6,2,7
n01440764_2575.JPEG,0,0,3,5,6,4,2,1,7,8,9
n01440764_2577.JPEG,0,0,6,3,2,5,7,4,9,1,8
n01440764_2627.JPEG,0,7,0,6,4,5,2,9,3,1,8
n01440764_2628.JPEG,0,0,6,3,9,4,7,2,8,5,1
n01440764_2633.JPEG,0,6,3,4,0,1,5,9,7,8,2
n01440764_2636.JPEG,0,3,2,1,4,5,7,0,9,6,8
n01440764_2646.JPEG,0,3,5,7,4,0,6,8,1,2,9
n01440764_2675.JPEG,0,0,5,2,9,1,8,3,7,4,6
n01440764_2679.JPEG,0,0,4,6,7,2,9,1,5,8,3
n01440764_2684.JPEG,0,0,8,4,9,1,2,3,7,6,5
n01440764_2690.JPEG,0,0,3,9,5,1,6,2,4,8,7
n01440764_2699.JPEG,0,0,8,9,1,5,2,4,6,3,7
n01440764_2708.JPEG,0,0,8,3,1,6,9,5,4,7,2
n01440764_2729.JPEG,0,0,8,3,1,5,4,9,6,7,2
n01440764_2742.JPEG,0,0,4,8,1,3,2,7,9,5,6
n01440764_2751.JPEG,0,0,2,7,6,4,5,3,8,1,9
n01440764_2803.JPEG,0,0,1,5,8,3,9,4,7,2,6
n01440764_2816.JPEG,0,0,8,1,2,4,5,3,7,6,9
n01440764_2823.JPEG,0,0,4,2,6,7,1,5,9,3,8
n01440764_2825.JPEG,0,0,8,5,9,1,4,3,7,2,6
n01440764_2835.JPEG,0,0,3,1,5,7,6,9,2,8,4
n01440764_2853.JPEG,0,0,3,1,5,2,8,6,7,9,4
n01440764_2864.JPEG,0,0,6,3,7,4,2,9,5,8,1
n01440764_2866.JPEG,0,0,8,3,5,9,2,7,1,6,4
n01440764_2874.JPEG,0,0,5,2,8,4,9,7,3,6,1
n01440764_2919.JPEG,0,0,8,1,5,4,3,2,9,7,6
n01440764_2920.JPEG,0,0,2,1,6,3,5,7,4,9,8
n01440764_2921.JPEG,0,0,2,4,6,3,7,9,1,5,8
n01440764_2923.JPEG,0,0,3,9,8,4,5,6,2,1,7
n01440764_2939.JPEG,0,0,3,2,5,7,1,9,6,8,4
n01440764_2945.JPEG,0,4,8,0,2,5,7,6,9,1,3
n01440764_2948.JPEG,0,0,5,9,7,2,1,3,8,4,6
n01440764_26006.JPEG,0,0,1,3,8,4,2,6,7,5,9
n01440764_26234.JPEG,0,0,4,1,3,9,6,8,5,7,2
n01440764_26257.JPEG,0,0,6,9,7,3,5,4,1,2,8
n01440764_26320.JPEG,0,0,5,3,1,9,6,8,2,7,4
n01440764_26515.JPEG,0,0,6,2,3,7,8,4,1,5,9
n01440764_26541.JPEG,0,0,9,6,4,8,7,3,5,1,2
n01440764_26569.JPEG,0,5,1,7,3,2,0,9,4,6,8
n01440764_26631.JPEG,0,3,5,1,0,6,8,4,7,9,2
n01440764_26659.JPEG,0,0,3,9,8,6,7,5,1,4,2
n01440764_26698.JPEG,0,0,9,4,3,5,8,6,7,2,1
n01440764_26775.JPEG,0,0,3,1,5,8,9,7,6,2,4
n01440764_26892.JPEG,0,0,2,4,5,8,6,7,9,3,1
n01440764_26948.JPEG,0,5,0,1,3,6,2,7,9,4,8
n01440764_27042.JPEG,0,0,3,6,1,5,8,9,7,4,2
n01440764_27183.JPEG,0,5,1,0,3,6,9,8,4,2,7
n01440764_27339.JPEG,0,0,8,1,9,3,7,6,4,5,2
n01440764_27422.JPEG,0,8,3,5,0,7,1,9,6,4,2
n01440764_27451.JPEG,0,0,3,5,1,8,7,4,6,9,2
n01440764_27530.JPEG,0,0,1,5,3,6,9,2,7,4,8
n01440764_27713.JPEG,0,0,3,5,1,6,9,7,2,8,4
n01440764_27811.JPEG,0,5,0,3,4,7,2,1,6,9,8
n01440764_27895.JPEG,0,0,5,8,3,7,6,1,9,2,4
n01440764_28275.JPEG,0,0,8,3,1,5,4,6,7,2,9
n01440764_28293.JPEG,0,0,3,6,1,7,2,5,9,8,4
n01440764_28394.JPEG,0,0,3,6,5,7,8,1,4,9,2
n01440764_28418.JPEG,0,0,8,2,3,9,4,6,7,5,1
n01440764_29057.JPEG,0,0,9,8,1,5,3,6,7,2,4
n01440764_29551.JPEG,0,0,3,4,6,8,1,7,5,9,2
n01440764_29670.JPEG,0,0,5,7,2,1,6,3,4,8,9
n01440764_29681.JPEG,0,9,0,3,6,4,2,1,5,7,8
n01440764_29712.JPEG,0,0,6,2,3,1,7,4,9,8,5
n01440764_29731.JPEG,0,0,3,5,1,6,7,8,2,9,4
n02102040_37.JPEG,1,5,1,3,7,2,0,4,6,8,9
n02102040_371.JPEG,1,1,3,2,6,5,8,4,7,9,0
n02102040_372.JPEG,1,1,3,5,7,8,2,6,9,0,4
n02102040_388.JPEG,1,3,9,8,1,6,0,2,4,7,5
n02102040_390.JPEG,1,1,9,3,5,7,2,8,6,0,4
n02102040_394.JPEG,1,1,3,5,0,8,6,2,7,9,4
n02102040_398.JPEG,1,1,8,0,3,5,6,9,7,4,2
n02102040_403.JPEG,1,1,8,3,0,6,7,5,9,4,2
n02102040_3695.JPEG,1,1,5,2,0,3,7,8,6,9,4
n02102040_3699.JPEG,1,1,3,5,7,2,4,8,9,0,6
n02102040_3705.JPEG,1,1,3,5,6,2,7,0,4,9,8
n02102040_3715.JPEG,1,1,3,0,5,9,7,2,8,6,4
n02102040_3719.JPEG,1,1,3,4,7,0,5,2,6,8,9
n02102040_3733.JPEG,1,5,1,6,2,4,7,3,8,9,0
n02102040_3736.JPEG,1,3,6,4,7,5,1,9,0,8,2
n02102040_3747.JPEG,1,6,2,0,1,5,4,3,7,9,8
n02102040_3759.JPEG,1,1,3,2,6,5,9,0,4,7,8
n02102040_3767.JPEG,1,1,4,5,2,8,9,7,3,6,0
n02102040_3777.JPEG,1,3,4,1,7,6,5,2,0,9,8
n02102040_3792.JPEG,1,1,8,3,7,4,6,0,5,9,2
n02102040_3793.JPEG,1,1,3,0,5,6,9,7,2,8,4
n02102040_3798.JPEG,1,1,5,7,8,2,4,6,3,9,0
n02102040_3806.JPEG,1,8,1,0,3,5,9,4,7,2,6
n02102040_3816.JPEG,1,1,8,3,2,4,0,6,9,7,5
n02102040_3837.JPEG,1,1,8,5,4,7,3,0,2,6,9
n02102040_3843.JPEG,1,1,8,9,6,3,0,4,5,2,7
n02102040_3855.JPEG,1,1,5,3,7,4,2,9,8,6,0
n02102040_3867.JPEG,1,5,1,3,7,2,6,0,4,8,9
n02102040_3887.JPEG,1,1,3,8,7,9,4,5,0,6,2
n02102040_3889.JPEG,1,1,3,7,6,2,5,4,0,9,8
n02102040_3891.JPEG,1,1,5,8,2,0,7,3,6,4,9
n02102040_3905.JPEG,1,1,0,3,5,2,4,6,9,7,8
n02102040_3909.JPEG,1,5,3,6,4,1,9,8,2,7,0
n02102040_3916.JPEG,1,9,7,4,1,6,8,0,3,5,2
n02102040_3918.JPEG,1,1,0,3,2,8,5,7,9,6,4
n02102040_3923.JPEG,1,3,6,1,9,7,5,2,8,0,4
n02102040_3931.JPEG,1,1,0,3,8,2,5,4,6,9,7
n02102040_3937.JPEG,1,1,9,8,3,2,6,4,5,0,7
n02102040_3941.JPEG,1,0,1,3,8,5,9,6,2,4,7
n02102040_3950.JPEG,1,1,3,0,4,7,6,8,9,5,2
n02102040_3953.JPEG,1,1,9,3,5,8,2,0,6,7,4
n02102040_3956.JPEG,1,1,3,2,5,7,8,9,0,6,4
n02102040_3960.JPEG,1,1,3,5,4,8,9,6,0,7,2
n02102040_3963.JPEG,1,4,1,7,3,2,5,6,9,0,8
n02102040_3974.JPEG,1,1,4,5,3,0,7,9,6,8,2
n02102040_3978.JPEG,1,1,5,3,2,7,4,6,8,9,0
n02102040_3984.JPEG,1,1,5,3,4,2,6,7,9,8,0
n02102040_3986.JPEG,1,0,1,3,5,8,7,2,6,4,9
n02102040_3993.JPEG,1,1,0,5,4,3,8,9,2,7,6
n02102040_3997.JPEG,1,1,3,0,5,4,7,6,2,9,8
n02102040_4005.JPEG,1,5,7,6,3,0,1,2,4,8,9
n02102040_4015.JPEG,1,5,1,7,8,3,4,9,2,6,0
n02102040_4020.JPEG,1,1,0,3,2,6,4,5,9,7,8
n02102040_4026.JPEG,1,1,3,2,5,8,9,6,7,0,4
n02102040_4027.JPEG,1,1,5,9,2,4,8,3,0,7,6
n02102040_4033.JPEG,1,9,1,2,5,3,8,6,4,0,7
n02102040_4037.JPEG,1,1,7,6,2,3,9,4,8,5,0
n02102040_4049.JPEG,1,1,8,5,2,3,4,7,0,9,6
n02102040_4053.JPEG,1,1,3,7,5,8,9,2,6,4,0
n02102040_4063.JPEG,1,1,5,2,8,3,9,0,7,4,6
n02102040_4066.JPEG,1,1,8,6,4,3,7,2,9,5,0
n02102040_4068.JPEG,1,1,0,3,2,9,8,7,5,6,4
n02102040_4070.JPEG,1,1,3,5,7,8,2,4,6,0,9
n02102040_4074.JPEG,1,6,8,3,1,0,4,9,7,5,2
n02102040_4076.JPEG,1,1,8,4,9,3,6,2,0,7,5
n02102040_4090.JPEG,1,1,8,5,3,0,9,2,6,4,7
n02102040_4095.JPEG,1,2,6,3,7,5,1,4,0,9,8
n02979186_198.JPEG,2,2,6,7,3,4,8,9,5,1,0
n02979186_205.JPEG,2,2,6,3,7,4,5,0,9,8,1
n02979186_1974.JPEG,2,2,6,1,5,7,0,9,4,3,8
n02979186_1984.JPEG,2,2,3,4,7,6,5,8,9,1,0
n02979186_1988.JPEG,2,2,7,4,3,5,8,9,6,1,0
n02979186_2002.JPEG,2,2,3,1,6,8,0,9,7,4,5
n02979186_2029.JPEG,2,2,4,7,5,9,3,8,1,6,0
n02979186_2049.JPEG,2,2,9,3,8,5,1,0,7,4,6
n02979186_2051.JPEG,2,2,1,8,3,7,5,4,9,0,6
n02979186_2077.JPEG,2,2,3,9,8,5,0,6,4,1,7
n02979186_2083.JPEG,2,2,6,3,7,5,4,9,0,8,1
n02979186_2093.JPEG,2,2,6,3,4,7,5,9,8,1,0
n02979186_2105.JPEG,2,2,5,4,7,6,3,8,1,9,0
n02979186_2119.JPEG,2,3,2,9,1,0,4,7,6,8,5
n02979186_2127.JPEG,2,2,6,7,4,8,0,9,5,3,1
n02979186_19634.JPEG,2,2,3,7,1,0,5,6,8,9,4
n02979186_19683.JPEG,2,2,5,1,8,3,0,7,4,6,9
n02979186_19690.JPEG,2,2,7,4,6,5,3,0,1,9,8
n02979186_19709.JPEG,2,2,7,9,4,6,8,5,3,1,0
n02979186_19728.JPEG,2,2,7,8,3,6,5,1,0,9,4
n02979186_19736.JPEG,2,2,8,4,9,5,1,6,7,3,0
n02979186_19806.JPEG,2,2,7,5,8,4,1,0,6,3,9
n02979186_19820.JPEG,2,5,2,3,8,6,4,1,7,0,9
n02979186_20037.JPEG,2,0,2,1,8,4,9,7,6,3,5
n02979186_20038.JPEG,2,2,3,8,1,4,0,5,7,9,6
n02979186_20073.JPEG,2,2,3,7,5,6,4,1,9,8,0
n02979186_20107.JPEG,2,2,3,6,7,4,5,9,0,1,8
n02979186_20108.JPEG,2,2,7,8,4,3,5,6,1,9,0
n02979186_20112.JPEG,2,4,2,3,6,7,5,1,9,8,0
n02979186_20132.JPEG,2,6,2,7,4,8,5,3,9,1,0
n02979186_20160.JPEG,2,0,2,7,6,4,3,8,1,5,9
n02979186_20198.JPEG,2,2,1,3,6,5,0,8,7,9,4
n02979186_20220.JPEG,2,2,8,6,1,5,7,0,3,4,9
n02979186_20224.JPEG,2,2,7,3,6,4,8,1,5,0,9
n02979186_20285.JPEG,2,2,5,7,3,8,0,6,1,4,9
n02979186_20297.JPEG,2,3,2,9,0,7,4,6,5,8,1
n02979186_20312.JPEG,2,2,5,1,8,3,4,9,7,6,0
n02979186_20355.JPEG,2,2,8,6,4,1,9,7,3,0,5
n02979186_20362.JPEG,2,6,2,0,7,4,8,1,3,9,5
n02979186_20416.JPEG,2,2,7,8,4,3,5,6,0,9,1
n02979186_20496.JPEG,2,2,7,4,6,5,8,1,0,3,9
n02979186_20560.JPEG,2,2,3,6,1,9,8,5,7,0,4
n02979186_20561.JPEG,2,5,8,2,3,0,9,4,7,6,1
n02979186_20577.JPEG,2,3,2,5,7,6,4,8,9,0,1
n02979186_20600.JPEG,2,2,7,4,8,3,6,5,0,1,9
n02979186_20619.JPEG,2,2,8,0,3,1,4,7,6,9,5
n02979186_20620.JPEG,2,7,2,4,5,8,6,3,1,0,9
n02979186_20629.JPEG,2,0,2,8,3,1,9,5,6,7,4
n02979186_20631.JPEG,2,2,6,4,7,5,3,8,1,9,0
n02979186_20698.JPEG,2,7,2,6,3,5,4,8,1,9,0
n02979186_20701.JPEG,2,2,3,1,9,7,0,6,5,8,4
n02979186_20730.JPEG,2,2,7,4,5,3,6,8,1,9,0
n02979186_20733.JPEG,2,4,7,2,6,5,8,9,1,0,3
n02979186_20745.JPEG,2,2,3,8,7,4,1,0,9,6,5
n02979186_20799.JPEG,2,2,7,6,1,4,5,3,8,0,9
n02979186_20880.JPEG,2,2,3,5,7,8,0,4,1,9,6
n02979186_20898.JPEG,2,2,6,7,5,4,3,8,9,1,0
n02979186_20937.JPEG,2,6,2,1,7,3,0,4,8,9,5
n02979186_21014.JPEG,2,2,8,9,3,5,6,7,1,4,0
n02979186_21024.JPEG,2,2,7,5,4,8,6,3,0,1,9
n02979186_21029.JPEG,2,0,2,1,7,6,9,5,8,4,3
n02979186_21086.JPEG,2,2,1,8,5,4,9,3,7,6,0
n02979186_21139.JPEG,2,6,2,7,4,1,5,3,0,8,9
n02979186_21154.JPEG,2,3,6,2,8,9,7,0,4,1,5
n02979186_21218.JPEG,2,2,6,7,4,1,3,8,9,5,0
n02979186_21219.JPEG,2,2,3,7,1,8,6,5,9,0,4
n02979186_21236.JPEG,2,2,4,7,3,6,0,8,5,1,9
n02979186_21256.JPEG,2,2,1,3,5,7,8,0,4,9,6
n03000684_1934.JPEG,3,7,6,3,2,8,0,4,5,9,1
n03000684_1960.JPEG,3,3,9,2,7,8,1,5,0,6,4
n03000684_1964.JPEG,3,3,0,5,6,7,8,2,4,9,1
n03000684_1970.JPEG,3,3,5,2,9,8,1,7,0,6,4
n03000684_2023.JPEG,3,2,4,5,6,7,3,1,8,9,0
n03000684_2035.JPEG,3,2,3,5,8,4,7,6,1,9,0
n03000684_2055.JPEG,3,5,3,1,7,9,2,4,0,6,8
n03000684_2060.JPEG,3,3,2,6,7,1,5,4,8,0,9
n03000684_2074.JPEG,3,3,4,5,9,1,6,7,2,8,0
n03000684_2094.JPEG,3,5,3,4,7,1,6,2,9,8,0
