filename,gtlabel,topk0,topk1,topk2,topk3,topk4,topk5,topk6,topk7,topk8,topk9
ILSVRC2012_val_00000293.JPEG,0,0,5,3,4,1,7,9,6,2,8
ILSVRC2012_val_00002138.JPEG,0,0,2,6,7,3,4,9,1,5,8
ILSVRC2012_val_00003014.JPEG,0,0,7,8,1,3,5,2,9,6,4
ILSVRC2012_val_00006697.JPEG,0,0,8,3,4,7,2,1,5,6,9
ILSVRC2012_val_00007197.JPEG,0,0,2,6,7,4,1,8,3,9,5
ILSVRC2012_val_00009111.JPEG,0,0,6,7,4,1,5,8,9,2,3
ILSVRC2012_val_00009191.JPEG,0,0,1,6,9,3,7,2,8,4,5
ILSVRC2012_val_00009346.JPEG,0,0,7,6,2,1,4,8,3,9,5
ILSVRC2012_val_00009379.JPEG,0,0,4,9,6,2,1,7,8,5,3
ILSVRC2012_val_00009396.JPEG,0,0,2,9,6,1,4,7,8,5,3
ILSVRC2012_val_00010306.JPEG,0,5,7,8,3,2,4,6,9,1,0
ILSVRC2012_val_00011233.JPEG,0,0,4,8,5,2,1,6,9,7,3
ILSVRC2012_val_00011993.JPEG,0,0,4,1,6,7,2,8,9,5,3
ILSVRC2012_val_00012503.JPEG,0,0,4,7,6,1,9,8,2,5,3
ILSVRC2012_val_00013716.JPEG,0,0,8,3,1,5,7,2,6,4,9
ILSVRC2012_val_00016018.JPEG,0,0,5,6,2,7,3,1,4,9,8
ILSVRC2012_val_00017472.JPEG,0,0,2,5,4,6,7,9,1,3,8
ILSVRC2012_val_00017699.JPEG,0,0,2,6,4,5,7,1,9,3,8
ILSVRC2012_val_00017700.JPEG,0,0,7,6,4,2,9,1,8,5,3
ILSVRC2012_val_00017995.JPEG,0,0,5,8,2,7,3,9,1,6,4
ILSVRC2012_val_00018317.JPEG,0,0,3,1,2,7,6,8,5,4,9
ILSVRC2012_val_00021740.JPEG,0,0,5,8,2,4,3,9,6,7,1
ILSVRC2012_val_00023559.JPEG,0,0,5,1,7,6,4,2,3,9,8
ILSVRC2012_val_00024235.JPEG,0,0,4,7,2,8,9,6,5,1,3
ILSVRC2012_val_00024327.JPEG,0,0,4,2,6,9,1,5,7,8,3
ILSVRC2012_val_00025129.JPEG,0,0,1,6,2,3,7,8,9,5,4
ILSVRC2012_val_00025527.JPEG,0,0,7,6,4,2,5,1,9,3,8
ILSVRC2012_val_00026064.JPEG,0,0,5,7,2,6,3,8,9,1,4
ILSVRC2012_val_00026397.JPEG,0,0,4,6,9,7,2,1,5,8,3
ILSVRC2012_val_00028158.JPEG,0,0,3,5,1,6,7,8,4,2,9
ILSVRC2012_val_00029930.JPEG,0,0,9,5,2,4,6,7,1,8,3
ILSVRC2012_val_00030740.JPEG,0,0,9,7,8,2,1,5,4,3,6
ILSVRC2012_val_00031094.JPEG,0,3,0,1,6,8,4,5,7,9,2
ILSVRC2012_val_00031333.JPEG,0,0,2,9,4,1,6,7,5,3,8
ILSVRC2012_val_00034654.JPEG,0,0,7,3,2,6,1,5,8,4,9
ILSVRC2012_val_00037375.JPEG,0,0,2,5,6,4,3,8,1,7,9
ILSVRC2012_val_00037383.JPEG,0,0,5,8,1,2,3,7,9,6,4
ILSVRC2012_val_00037596.JPEG,0,0,7,6,2,5,4,3,1,9,8
ILSVRC2012_val_00037834.JPEG,0,0,9,8,7,2,3,6,1,5,4
ILSVRC2012_val_00037861.JPEG,0,0,8,4,1,9,2,5,7,6,3
ILSVRC2012_val_00039905.JPEG,0,0,6,4,3,5,1,9,8,7,2
ILSVRC2012_val_00040358.JPEG,0,0,4,6,7,1,3,2,5,9,8
ILSVRC2012_val_00040833.JPEG,0,0,8,1,7,4,2,9,6,5,3
ILSVRC2012_val_00041939.JPEG,0,0,8,3,5,2,4,7,6,9,1
ILSVRC2012_val_00045866.JPEG,0,0,9,8,1,4,7,2,6,5,3
ILSVRC2012_val_00045880.JPEG,0,0,4,6,2,9,1,7,5,8,3
ILSVRC2012_val_00046252.JPEG,0,0,1,6,7,2,9,8,4,5,3
ILSVRC2012_val_00046499.JPEG,0,0,4,6,1,8,7,2,9,5,3
ILSVRC2012_val_00048204.JPEG,0,0,4,9,2,1,8,6,7,5,3
ILSVRC2012_val_00048969.JPEG,0,0,4,2,6,8,9,5,1,7,3
n01440764_1009.JPEG,0,0,3,1,9,4,7,8,5,2,6
n01440764_10026.JPEG,0,0,8,3,5,2,9,4,7,6,1
n01440764_10027.JPEG,0,0,4,6,9,1,2,7,5,3,8
n01440764_10029.JPEG,0,0,6,2,9,4,7,1,5,8,3
n01440764_10040.JPEG,0,0,9,7,8,5,4,3,1,2,6
n01440764_10042.JPEG,0,3,1,0,8,6,5,7,2,4,9
n01440764_10043.JPEG,0,0,7,4,9,6,8,1,2,5,3
n01440764_10048.JPEG,0,0,8,7,6,1,4,2,9,5,3
n01440764_10066.JPEG,0,0,3,4,8,2,5,1,7,6,9
n01440764_10074.JPEG,0,0,1,7,3,4,2,8,9,6,5
