filename,gtlabel,topk0,topk1,topk2,topk3,topk4,topk5,topk6,topk7,topk8,topk9
n01440764_137.JPEG,0,0,6,4,2,3,5,8,7,1,9
n01440764_141.JPEG,0,0,8,3,1,5,9,4,6,7,2
n01440764_1337.JPEG,0,0,5,6,4,3,7,8,1,2,9
n01440764_1379.JPEG,0,8,1,0,9,4,7,3,2,5,6
n01440764_1383.JPEG,0,0,5,6,7,4,1,3,2,9,8
n01440764_13375.JPEG,0,0,3,5,1,8,9,6,2,4,7
n01440764_13397.JPEG,0,0,8,6,7,1,3,9,4,2,5
n01440764_13415.JPEG,0,0,5,2,3,1,8,4,6,7,9
n01440764_13436.JPEG,0,0,3,9,8,4,2,1,5,6,7
n01440764_13452.JPEG,0,3,0,4,6,8,1,5,7,9,2
n01440764_13464.JPEG,0,0,5,3,8,1,4,6,7,9,2
n01440764_13468.JPEG,0,0,1,4,5,3,8,6,2,7,9
n01440764_13489.JPEG,0,0,8,3,5,2,6,4,7,1,9
n01440764_13495.JPEG,0,0,3,1,2,5,8,6,9,4,7
n01440764_13545.JPEG,0,0,4,8,9,6,2,5,3,7,1
n01440764_13575.JPEG,0,0,3,6,1,8,5,9,7,4,2
n01440764_13581.JPEG,0,0,3,9,6,1,8,7,5,2,4
n01440764_13602.JPEG,0,6,1,0,3,7,9,2,4,5,8
n01440764_13625.JPEG,0,0,4,1,3,8,9,5,6,7,2
n01440764_13643.JPEG,0,0,5,8,3,9,6,7,1,4,2
n01440764_13654.JPEG,0,0,3,1,5,6,8,9,4,2,7
n01440764_13679.JPEG,0,0,4,2,5,8,3,1,6,9,7
n01440764_13694.JPEG,0,0,5,7,3,6,9,4,2,1,8
n01440764_13702.JPEG,0,0,9,5,4,8,2,1,6,7,3
n01440764_13739.JPEG,0,0,1,6,3,4,9,5,7,2,8
n01440764_13744.JPEG,0,0,2,5,4,8,1,7,9,3,6
n01440764_13749.JPEG,0,0,3,4,5,1,6,9,7,8,2
n01440764_13751.JPEG,0,0,2,5,4,9,7,6,1,8,3
n01440764_13757.JPEG,0,9,3,0,8,2,1,7,6,4,5
n01440764_13766.JPEG,0,0,3,9,1,8,6,4,2,7,5
n01440764_13770.JPEG,0,0,9,3,4,6,2,8,1,5,7
n01440764_13797.JPEG,0,0,6,5,1,3,7,4,9,2,8
n01440764_13801.JPEG,0,0,1,3,6,4,5,9,2,8,7
n01440764_13806.JPEG,0,0,6,5,3,9,1,8,7,4,2
n01440764_13821.JPEG,0,0,1,3,5,2,7,6,4,9,8
n01440764_13828.JPEG,0,0,5,3,9,6,4,1,7,8,2
n01440764_13842.JPEG,0,0,6,7,3,2,1,8,9,4,5
n01440764_13855.JPEG,0,0,8,2,5,7,4,3,9,1,6
n01440764_13860.JPEG,0,0,4,6,9,2,8,3,5,7,1
n01440764_13895.JPEG,0,0,5,3,2,4,6,7,8,1,9
n01440764_13905.JPEG,0,0,1,5,3,8,6,2,9,7,4
n01440764_13935.JPEG,0,0,8,3,1,9,4,6,5,2,7
n01440764_13947.JPEG,0,0,8,3,9,1,6,5,2,7,4
n01440764_13956.JPEG,0,0,8,3,1,9,5,6,4,2,7
n01440764_13966.JPEG,0,1,8,0,2,5,4,3,9,7,6
